,id,kingdom,phylum,class,order,family,genus,species,filename
258,707280,1,1,1,5,6,9,9,/mnt/research/xprize/plant-training-data/plants_photos/original/707280_original.jpg
259,707281,1,1,1,2,2,105,181,/mnt/research/xprize/plant-training-data/plants_photos/original/707281_original.jpg
260,707282,1,1,1,2,2,105,181,/mnt/research/xprize/plant-training-data/plants_photos/original/707282_original.jpg
261,707283,1,1,1,10,53,106,182,/mnt/research/xprize/plant-training-data/plants_photos/original/707283_original.jpg
262,707287,1,1,1,5,6,154,183,/mnt/research/xprize/plant-training-data/plants_photos/original/707287_original.jpg
263,707288,1,1,1,5,6,9,9,/mnt/research/xprize/plant-training-data/plants_photos/original/707288_original.jpg
264,707289,1,1,1,2,26,155,184,/mnt/research/xprize/plant-training-data/plants_photos/original/707289_original.jpg
265,707290,1,1,1,5,7,156,185,/mnt/research/xprize/plant-training-data/plants_photos/original/707290_original.jpg
266,707292,1,1,1,10,68,157,186,/mnt/research/xprize/plant-training-data/plants_photos/original/707292_original.jpg
267,707291,1,1,1,10,68,157,186,/mnt/research/xprize/plant-training-data/plants_photos/original/707291_original.jpg
268,707338,1,1,1,10,68,157,186,/mnt/research/xprize/plant-training-data/plants_photos/original/707338_original.jpg
269,707293,1,1,3,33,71,158,187,/mnt/research/xprize/plant-training-data/plants_photos/original/707293_original.jpg
270,707294,1,1,2,34,72,159,188,/mnt/research/xprize/plant-training-data/plants_photos/original/707294_original.jpg
271,707348,1,1,2,14,19,160,189,/mnt/research/xprize/plant-training-data/plants_photos/original/707348_original.jpg
272,707350,1,1,1,5,7,19,173,/mnt/research/xprize/plant-training-data/plants_photos/original/707350_original.jpg
273,707351,1,1,1,10,34,161,190,/mnt/research/xprize/plant-training-data/plants_photos/original/707351_original.jpg
274,707352,1,1,1,2,2,91,191,/mnt/research/xprize/plant-training-data/plants_photos/original/707352_original.jpg
275,707431,1,1,2,9,73,162,192,/mnt/research/xprize/plant-training-data/plants_photos/original/707431_original.jpg
276,707433,1,1,1,10,34,163,193,/mnt/research/xprize/plant-training-data/plants_photos/original/707433_original.jpg
277,707434,1,1,1,7,18,28,159,/mnt/research/xprize/plant-training-data/plants_photos/original/707434_original.jpg
278,707435,1,1,1,6,8,164,194,/mnt/research/xprize/plant-training-data/plants_photos/original/707435_original.jpg
279,707437,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/707437_original.jpg
280,707439,1,1,3,33,71,166,196,/mnt/research/xprize/plant-training-data/plants_photos/original/707439_original.jpg
281,707440,1,1,1,36,75,167,197,/mnt/research/xprize/plant-training-data/plants_photos/original/707440_original.jpg
282,707441,1,1,1,1,1,6,28,/mnt/research/xprize/plant-training-data/plants_photos/original/707441_original.jpg
283,707443,1,1,1,5,7,19,173,/mnt/research/xprize/plant-training-data/plants_photos/original/707443_original.jpg
284,707446,1,1,1,2,2,168,198,/mnt/research/xprize/plant-training-data/plants_photos/original/707446_original.jpg
285,707447,1,1,1,4,70,153,180,/mnt/research/xprize/plant-training-data/plants_photos/original/707447_original.jpg
286,707448,1,1,1,19,30,169,199,/mnt/research/xprize/plant-training-data/plants_photos/original/707448_original.jpg
287,707906,1,1,1,19,30,102,200,/mnt/research/xprize/plant-training-data/plants_photos/original/707906_original.jpg
288,707908,1,1,1,1,1,170,201,/mnt/research/xprize/plant-training-data/plants_photos/original/707908_original.jpg
289,707969,1,1,1,1,1,171,202,/mnt/research/xprize/plant-training-data/plants_photos/original/707969_original.jpg
290,707970,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/707970_original.jpg
291,707971,1,1,2,37,76,172,203,/mnt/research/xprize/plant-training-data/plants_photos/original/707971_original.jpg
292,707979,1,1,1,16,43,88,204,/mnt/research/xprize/plant-training-data/plants_photos/original/707979_original.jpg
293,707983,1,1,1,1,1,173,205,/mnt/research/xprize/plant-training-data/plants_photos/original/707983_original.jpg
294,707984,1,1,1,38,77,174,206,/mnt/research/xprize/plant-training-data/plants_photos/original/707984_original.jpg
295,707986,1,1,1,5,7,11,11,/mnt/research/xprize/plant-training-data/plants_photos/original/707986_original.jpg
296,707987,1,1,1,2,66,147,169,/mnt/research/xprize/plant-training-data/plants_photos/original/707987_original.jpg
297,707993,1,1,1,5,33,80,89,/mnt/research/xprize/plant-training-data/plants_photos/original/707993_original.jpg
298,707995,1,1,1,10,78,175,207,/mnt/research/xprize/plant-training-data/plants_photos/original/707995_original.jpg
299,707996,1,1,1,5,7,19,208,/mnt/research/xprize/plant-training-data/plants_photos/original/707996_original.jpg
300,707999,1,1,1,38,77,176,209,/mnt/research/xprize/plant-training-data/plants_photos/original/707999_original.jpg
301,708002,1,1,1,1,1,177,210,/mnt/research/xprize/plant-training-data/plants_photos/original/708002_original.jpg
302,708045,1,1,1,22,38,178,211,/mnt/research/xprize/plant-training-data/plants_photos/original/708045_original.jpg
303,708863,1,1,1,16,43,88,212,/mnt/research/xprize/plant-training-data/plants_photos/original/708863_original.jpg
304,708864,1,1,1,16,43,88,212,/mnt/research/xprize/plant-training-data/plants_photos/original/708864_original.jpg
305,708865,1,1,1,16,43,88,213,/mnt/research/xprize/plant-training-data/plants_photos/original/708865_original.jpg
306,708868,1,1,1,1,1,179,214,/mnt/research/xprize/plant-training-data/plants_photos/original/708868_original.jpg
307,708869,1,1,1,16,43,88,212,/mnt/research/xprize/plant-training-data/plants_photos/original/708869_original.jpg
308,708871,1,1,1,5,7,19,19,/mnt/research/xprize/plant-training-data/plants_photos/original/708871_original.jpg
309,708872,1,1,1,5,6,180,215,/mnt/research/xprize/plant-training-data/plants_photos/original/708872_original.jpg
310,708873,1,1,1,5,11,16,16,/mnt/research/xprize/plant-training-data/plants_photos/original/708873_original.jpg
311,708874,1,1,1,1,1,181,216,/mnt/research/xprize/plant-training-data/plants_photos/original/708874_original.jpg
312,708945,1,1,1,1,1,182,217,/mnt/research/xprize/plant-training-data/plants_photos/original/708945_original.jpg
313,708948,1,1,1,10,29,183,218,/mnt/research/xprize/plant-training-data/plants_photos/original/708948_original.jpg
314,708950,1,1,2,24,79,184,219,/mnt/research/xprize/plant-training-data/plants_photos/original/708950_original.jpg
315,708951,1,1,1,10,29,51,55,/mnt/research/xprize/plant-training-data/plants_photos/original/708951_original.jpg
316,708958,1,1,1,5,80,185,220,/mnt/research/xprize/plant-training-data/plants_photos/original/708958_original.jpg
317,708959,1,1,1,20,36,186,221,/mnt/research/xprize/plant-training-data/plants_photos/original/708959_original.jpg
318,708960,1,1,1,1,1,97,109,/mnt/research/xprize/plant-training-data/plants_photos/original/708960_original.jpg
319,708961,1,1,1,6,23,42,150,/mnt/research/xprize/plant-training-data/plants_photos/original/708961_original.jpg
320,708962,1,1,2,24,65,187,222,/mnt/research/xprize/plant-training-data/plants_photos/original/708962_original.jpg
321,708963,1,1,1,38,77,174,206,/mnt/research/xprize/plant-training-data/plants_photos/original/708963_original.jpg
322,708964,1,1,1,16,43,88,223,/mnt/research/xprize/plant-training-data/plants_photos/original/708964_original.jpg
323,708965,1,1,1,10,29,51,55,/mnt/research/xprize/plant-training-data/plants_photos/original/708965_original.jpg
324,708967,1,1,1,10,53,106,182,/mnt/research/xprize/plant-training-data/plants_photos/original/708967_original.jpg
325,708968,1,1,1,10,53,106,182,/mnt/research/xprize/plant-training-data/plants_photos/original/708968_original.jpg
326,708980,1,1,1,20,57,188,224,/mnt/research/xprize/plant-training-data/plants_photos/original/708980_original.jpg
327,708981,1,1,1,18,54,107,122,/mnt/research/xprize/plant-training-data/plants_photos/original/708981_original.jpg
328,708982,1,1,1,20,36,189,225,/mnt/research/xprize/plant-training-data/plants_photos/original/708982_original.jpg
329,708984,1,1,1,39,81,190,226,/mnt/research/xprize/plant-training-data/plants_photos/original/708984_original.jpg
330,708985,1,1,1,4,5,38,40,/mnt/research/xprize/plant-training-data/plants_photos/original/708985_original.jpg
331,708987,1,1,1,32,69,191,227,/mnt/research/xprize/plant-training-data/plants_photos/original/708987_original.jpg
332,708988,1,1,1,11,14,23,179,/mnt/research/xprize/plant-training-data/plants_photos/original/708988_original.jpg
333,708990,1,1,1,20,41,92,103,/mnt/research/xprize/plant-training-data/plants_photos/original/708990_original.jpg
334,708991,1,1,1,20,41,92,103,/mnt/research/xprize/plant-training-data/plants_photos/original/708991_original.jpg
335,708996,1,1,1,5,33,80,228,/mnt/research/xprize/plant-training-data/plants_photos/original/708996_original.jpg
336,708999,1,1,1,11,14,23,229,/mnt/research/xprize/plant-training-data/plants_photos/original/708999_original.jpg
337,709000,1,1,1,20,57,117,132,/mnt/research/xprize/plant-training-data/plants_photos/original/709000_original.jpg
338,709008,1,1,1,5,33,75,82,/mnt/research/xprize/plant-training-data/plants_photos/original/709008_original.jpg
339,709022,1,1,1,5,33,192,230,/mnt/research/xprize/plant-training-data/plants_photos/original/709022_original.jpg
340,709024,1,1,1,10,78,175,207,/mnt/research/xprize/plant-training-data/plants_photos/original/709024_original.jpg
341,709025,1,1,1,36,82,193,231,/mnt/research/xprize/plant-training-data/plants_photos/original/709025_original.jpg
342,709026,1,1,1,1,1,194,232,/mnt/research/xprize/plant-training-data/plants_photos/original/709026_original.jpg
343,709027,1,1,1,36,75,167,197,/mnt/research/xprize/plant-training-data/plants_photos/original/709027_original.jpg
344,709028,1,1,2,24,65,187,233,/mnt/research/xprize/plant-training-data/plants_photos/original/709028_original.jpg
345,709038,1,1,1,20,57,117,132,/mnt/research/xprize/plant-training-data/plants_photos/original/709038_original.jpg
346,709040,1,1,1,10,29,195,234,/mnt/research/xprize/plant-training-data/plants_photos/original/709040_original.jpg
347,709041,1,1,1,16,43,88,235,/mnt/research/xprize/plant-training-data/plants_photos/original/709041_original.jpg
348,709045,1,1,1,2,2,196,236,/mnt/research/xprize/plant-training-data/plants_photos/original/709045_original.jpg
349,709046,1,1,1,11,83,197,237,/mnt/research/xprize/plant-training-data/plants_photos/original/709046_original.jpg
350,709047,1,1,1,1,1,6,238,/mnt/research/xprize/plant-training-data/plants_photos/original/709047_original.jpg
351,709049,1,1,1,5,11,198,239,/mnt/research/xprize/plant-training-data/plants_photos/original/709049_original.jpg
352,709050,1,1,1,10,84,199,240,/mnt/research/xprize/plant-training-data/plants_photos/original/709050_original.jpg
353,709625,1,1,2,25,85,200,241,/mnt/research/xprize/plant-training-data/plants_photos/original/709625_original.jpg
354,709627,1,1,2,24,44,201,242,/mnt/research/xprize/plant-training-data/plants_photos/original/709627_original.jpg
355,709628,1,1,1,16,43,88,243,/mnt/research/xprize/plant-training-data/plants_photos/original/709628_original.jpg
356,709632,1,1,1,11,86,202,244,/mnt/research/xprize/plant-training-data/plants_photos/original/709632_original.jpg
357,709633,1,1,1,11,86,202,244,/mnt/research/xprize/plant-training-data/plants_photos/original/709633_original.jpg
358,709634,1,1,1,10,53,106,182,/mnt/research/xprize/plant-training-data/plants_photos/original/709634_original.jpg
359,709635,1,1,1,1,1,37,245,/mnt/research/xprize/plant-training-data/plants_photos/original/709635_original.jpg
360,709642,1,1,1,18,50,98,111,/mnt/research/xprize/plant-training-data/plants_photos/original/709642_original.jpg
361,709643,1,1,1,11,83,203,246,/mnt/research/xprize/plant-training-data/plants_photos/original/709643_original.jpg
362,709644,1,1,1,22,38,70,247,/mnt/research/xprize/plant-training-data/plants_photos/original/709644_original.jpg
363,709650,1,1,1,2,2,2,248,/mnt/research/xprize/plant-training-data/plants_photos/original/709650_original.jpg
364,709651,1,1,1,10,29,204,249,/mnt/research/xprize/plant-training-data/plants_photos/original/709651_original.jpg
365,709652,1,1,2,25,64,139,160,/mnt/research/xprize/plant-training-data/plants_photos/original/709652_original.jpg
366,709655,1,1,4,40,87,205,250,/mnt/research/xprize/plant-training-data/plants_photos/original/709655_original.jpg
367,709656,1,1,1,11,83,203,251,/mnt/research/xprize/plant-training-data/plants_photos/original/709656_original.jpg
368,709657,1,1,1,5,33,206,252,/mnt/research/xprize/plant-training-data/plants_photos/original/709657_original.jpg
369,709658,1,1,1,11,14,207,253,/mnt/research/xprize/plant-training-data/plants_photos/original/709658_original.jpg
370,709659,1,1,1,11,14,208,254,/mnt/research/xprize/plant-training-data/plants_photos/original/709659_original.jpg
371,709695,1,1,1,6,8,209,255,/mnt/research/xprize/plant-training-data/plants_photos/original/709695_original.jpg
372,709696,1,1,1,7,17,27,29,/mnt/research/xprize/plant-training-data/plants_photos/original/709696_original.jpg
373,709967,1,1,1,10,34,161,190,/mnt/research/xprize/plant-training-data/plants_photos/original/709967_original.jpg
374,709968,1,1,1,20,36,210,256,/mnt/research/xprize/plant-training-data/plants_photos/original/709968_original.jpg
375,709969,1,1,3,33,71,166,257,/mnt/research/xprize/plant-training-data/plants_photos/original/709969_original.jpg
376,709970,1,1,1,1,1,97,109,/mnt/research/xprize/plant-training-data/plants_photos/original/709970_original.jpg
377,709971,1,1,1,10,34,211,258,/mnt/research/xprize/plant-training-data/plants_photos/original/709971_original.jpg
378,709972,1,1,1,1,1,173,205,/mnt/research/xprize/plant-training-data/plants_photos/original/709972_original.jpg
379,709973,1,1,1,10,29,149,259,/mnt/research/xprize/plant-training-data/plants_photos/original/709973_original.jpg
380,709976,1,1,1,2,2,100,115,/mnt/research/xprize/plant-training-data/plants_photos/original/709976_original.jpg
381,709977,1,1,1,11,14,212,260,/mnt/research/xprize/plant-training-data/plants_photos/original/709977_original.jpg
382,709978,1,1,1,2,2,33,35,/mnt/research/xprize/plant-training-data/plants_photos/original/709978_original.jpg
383,709984,1,1,1,22,38,178,261,/mnt/research/xprize/plant-training-data/plants_photos/original/709984_original.jpg
384,710119,1,1,1,10,29,213,262,/mnt/research/xprize/plant-training-data/plants_photos/original/710119_original.jpg
385,710125,1,1,1,5,7,214,263,/mnt/research/xprize/plant-training-data/plants_photos/original/710125_original.jpg
386,710129,1,1,1,5,42,78,264,/mnt/research/xprize/plant-training-data/plants_photos/original/710129_original.jpg
387,710486,1,1,1,11,83,215,265,/mnt/research/xprize/plant-training-data/plants_photos/original/710486_original.jpg
388,710490,1,1,1,5,7,22,23,/mnt/research/xprize/plant-training-data/plants_photos/original/710490_original.jpg
389,710491,1,1,1,11,88,216,266,/mnt/research/xprize/plant-training-data/plants_photos/original/710491_original.jpg
390,710492,1,1,1,2,26,217,267,/mnt/research/xprize/plant-training-data/plants_photos/original/710492_original.jpg
391,710496,1,1,1,16,89,218,268,/mnt/research/xprize/plant-training-data/plants_photos/original/710496_original.jpg
392,710497,1,1,3,33,90,219,269,/mnt/research/xprize/plant-training-data/plants_photos/original/710497_original.jpg
393,710498,1,1,3,33,91,220,270,/mnt/research/xprize/plant-training-data/plants_photos/original/710498_original.jpg
394,710500,1,1,2,37,92,221,271,/mnt/research/xprize/plant-training-data/plants_photos/original/710500_original.jpg
395,710501,1,1,1,11,83,197,237,/mnt/research/xprize/plant-training-data/plants_photos/original/710501_original.jpg
396,710502,1,1,2,25,46,222,272,/mnt/research/xprize/plant-training-data/plants_photos/original/710502_original.jpg
397,710503,1,1,1,41,93,223,273,/mnt/research/xprize/plant-training-data/plants_photos/original/710503_original.jpg
398,710504,1,1,2,24,79,224,274,/mnt/research/xprize/plant-training-data/plants_photos/original/710504_original.jpg
399,710597,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/710597_original.jpg
